,id,tcgPlayerId,setId,setName,name,cardNumber,totalSetNumber,rarity,cardType,hp,stage,retreatCost,artist,tcgPlayerUrl,imageUrl_smaller,imageUrl,needsDetailedScrape,dataCompleteness,lastScrapedAt,createdAt,updatedAt,weakness.type,weakness.value,resistance.type,resistance.value,prices.market,prices.listings,prices.primaryCondition,prices.conditions.Near Mint.price,prices.conditions.Near Mint.listings,prices.conditions.Near Mint.priceString,prices.conditions.Lightly Played.price,prices.conditions.Lightly Played.listings,prices.conditions.Lightly Played.priceString,prices.conditions.Moderately Played.price,prices.conditions.Moderately Played.listings,prices.conditions.Moderately Played.priceString,prices.variants.Holofoil.Near Mint.price,prices.variants.Holofoil.Near Mint.listings,prices.variants.Holofoil.Near Mint.priceString,prices.variants.Holofoil.Lightly Played.price,prices.variants.Holofoil.Lightly Played.listings,prices.variants.Holofoil.Lightly Played.priceString,prices.variants.Holofoil.Moderately Played.price,prices.variants.Holofoil.Moderately Played.listings,prices.variants.Holofoil.Moderately Played.priceString,prices.lastUpdated,prices.priceWasCorrected,prices.conditions.Damaged.price,prices.conditions.Damaged.listings,prices.conditions.Damaged.priceString,prices.variants.Holofoil.Damaged.price,prices.variants.Holofoil.Damaged.listings,prices.variants.Holofoil.Damaged.priceString,prices.conditions.Heavily Played.price,prices.conditions.Heavily Played.listings,prices.conditions.Heavily Played.priceString,prices.variants.Holofoil.Heavily Played.price,prices.variants.Holofoil.Heavily Played.listings,prices.variants.Holofoil.Heavily Played.priceString,prices.variants.Normal.Near Mint.price,prices.variants.Normal.Near Mint.listings,prices.variants.Normal.Near Mint.priceString,prices.variants.Normal.Lightly Played.price,prices.variants.Normal.Lightly Played.listings,prices.variants.Normal.Lightly Played.priceString,prices.variants.Normal.Damaged.price,prices.variants.Normal.Damaged.listings,prices.variants.Normal.Damaged.priceString,prices.variants.Normal.Moderately Played.price,prices.variants.Normal.Moderately Played.listings,prices.variants.Normal.Moderately Played.priceString,prices.variants.Reverse Holofoil.Near Mint.price,prices.variants.Reverse Holofoil.Near Mint.listings,prices.variants.Reverse Holofoil.Near Mint.priceString,prices.variants.Reverse Holofoil.Lightly Played.price,prices.variants.Reverse Holofoil.Lightly Played.listings,prices.variants.Reverse Holofoil.Lightly Played.priceString,prices.variants.Reverse Holofoil.Damaged.price,prices.variants.Reverse Holofoil.Damaged.listings,prices.variants.Reverse Holofoil.Damaged.priceString,prices.variants.Reverse Holofoil.Moderately Played.price,prices.variants.Reverse Holofoil.Moderately Played.listings,prices.variants.Reverse Holofoil.Moderately Played.priceString,prices.variants.Normal.Heavily Played.price,prices.variants.Normal.Heavily Played.listings,prices.variants.Normal.Heavily Played.priceString,prices.variants.Reverse Holofoil.Heavily Played.price,prices.variants.Reverse Holofoil.Heavily Played.listings,prices.variants.Reverse Holofoil.Heavily Played.priceString
285,68af6bc7d14a007632025a93,642467,68af37165bce97006df9f23c,SV: Black Bolt,Larvesta,015/086,086,Common,Fire,60,Basic,1,,https://www.tcgplayer.com/product/642467/pokemon-sv-black-bolt-larvesta,https://tcgplayer-cdn.tcgplayer.com/product/642467_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642467_in_600x600.jpg,FALSE,100,2025-11-27T16:13:44.959Z,2025-08-27T20:34:15.663Z,2025-11-27T16:13:45.083Z,Wx,2,,,0.08,,Near Mint,0.08,77,$0.08,0.44,3,$0.44,,,,,,,,,,,,,2025-11-27T16:13:44.959Z,FALSE,,,,,,,,,,,,,0.06,72,$0.06,0.08,13,$0.08,,,,,,,0.08,77,$0.08,0.44,3,$0.44,,,,,,,,,,,,
286,68af6bc7d14a007632025a96,642708,68af37165bce97006df9f23c,SV: Black Bolt,Darmanitan (Poke Ball Pattern),014/086,086,Uncommon,Fire,140,Stage 1,2,,https://www.tcgplayer.com/product/642708/pokemon-sv-black-bolt-darmanitan-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642708_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642708_in_200x200.jpg,FALSE,70,2025-11-27T12:03:37.482Z,2025-08-27T20:34:15.704Z,2025-11-27T12:03:37.562Z,Wx,2,,,0.54,,Near Mint,0.54,335,$0.54,0.59,13,$0.59,0.3,1,$0.30,0.54,335,$0.54,0.59,13,$0.59,0.3,1,$0.30,2025-11-27T12:03:37.482Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,68af6bc7d14a007632025a9c,642463,68af37165bce97006df9f23c,SV: Black Bolt,Darmanitan,014/086,086,Uncommon,Fire,140,Stage 1,2,,https://www.tcgplayer.com/product/642463/pokemon-sv-black-bolt-darmanitan,https://tcgplayer-cdn.tcgplayer.com/product/642463_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642463_in_600x600.jpg,FALSE,100,2025-11-27T16:13:50.233Z,2025-08-27T20:34:15.783Z,2025-11-27T16:13:50.324Z,Wx,2,,,0.23,,Near Mint,0.23,227,$0.23,0.48,3,$0.48,0.01,1,$0.01,,,,,,,,,,2025-11-27T16:13:50.233Z,FALSE,,,,,,,,,,,,,0.05,349,$0.05,0.06,11,$0.06,,,,0.01,1,$0.01,0.23,227,$0.23,0.48,3,$0.48,,,,,,,,,,,,
288,68af6bc7d14a007632025a99,642636,68af37165bce97006df9f23c,SV: Black Bolt,Darmanitan (Master Ball Pattern),014/086,086,Uncommon,Fire,140,Stage 1,2,,https://www.tcgplayer.com/product/642636/pokemon-sv-black-bolt-darmanitan-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642636_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642636_in_200x200.jpg,FALSE,70,2025-11-27T12:08:15.420Z,2025-08-27T20:34:15.744Z,2025-11-27T12:08:15.496Z,Wx,2,,,8.92,,Near Mint,8.92,113,$8.92,7.55,7,$7.55,,,,8.92,113,$8.92,7.55,7,$7.55,,,,2025-11-27T12:08:15.420Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,68af6bc7d14a007632025a9f,642707,68af37165bce97006df9f23c,SV: Black Bolt,Darumaka (Poke Ball Pattern),013/086,086,Common,Fire,80,Basic,2,,https://www.tcgplayer.com/product/642707/pokemon-sv-black-bolt-darumaka-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642707_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642612_in_600x600.jpg,FALSE,100,2025-11-27T16:09:03.244Z,2025-08-27T20:34:15.829Z,2025-11-27T16:09:03.329Z,Wx,2,,,0.3,,Near Mint,0.3,471,$0.30,0.23,23,$0.23,0.39,1,$0.39,0.3,471,$0.30,0.23,23,$0.23,0.39,1,$0.39,2025-11-27T16:09:03.244Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,68af6bc7d14a007632025aa2,642635,68af37165bce97006df9f23c,SV: Black Bolt,Darumaka (Master Ball Pattern),013/086,086,Common,Fire,80,Basic,2,,https://www.tcgplayer.com/product/642635/pokemon-sv-black-bolt-darumaka-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642635_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642635_in_200x200.jpg,FALSE,70,2025-11-27T12:06:02.253Z,2025-08-27T20:34:15.873Z,2025-11-27T12:06:02.335Z,Wx,2,,,1.38,,Near Mint,1.38,31,$1.38,1.08,2,$1.08,,,,1.38,31,$1.38,1.08,2,$1.08,,,,2025-11-27T12:06:02.253Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,68af6bc7d14a007632025aa5,642462,68af37165bce97006df9f23c,SV: Black Bolt,Darumaka,013/086,086,Common,Fire,80,Basic,2,,https://www.tcgplayer.com/product/642462/pokemon-sv-black-bolt-darumaka,https://tcgplayer-cdn.tcgplayer.com/product/642462_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642462_in_600x600.jpg,FALSE,100,2025-11-27T16:24:55.500Z,2025-08-27T20:34:15.918Z,2025-11-27T16:24:55.584Z,Wx,2,,,0.03,,Near Mint,0.03,149,$0.03,0.05,0,$0.05,,,,,,,,,,,,,2025-11-27T16:24:55.500Z,FALSE,,,,,,,,,,,,,0.03,149,$0.03,0.05,0,$0.05,,,,,,,0.09,49,$0.09,0.08,5,$0.08,,,,,,,,,,,,
292,68af6bc7d14a007632025aa8,642706,68af37165bce97006df9f23c,SV: Black Bolt,Victini (Poke Ball Pattern),012/086,086,Rare,Fire,80,Basic,1,,https://www.tcgplayer.com/product/642706/pokemon-sv-black-bolt-victini-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642706_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642257_in_600x600.jpg,FALSE,100,2025-11-27T16:13:53.870Z,2025-08-27T20:34:15.977Z,2025-11-27T16:13:53.961Z,Wx,2,,,0.14,,Near Mint,0.14,3080,$0.14,0.22,166,$0.22,,,,0.14,3080,$0.14,0.22,166,$0.22,,,,2025-11-27T16:13:53.870Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,68af6bc8d14a007632025aab,642634,68af37165bce97006df9f23c,SV: Black Bolt,Victini (Master Ball Pattern),012/086,086,Rare,Fire,80,Basic,1,,https://www.tcgplayer.com/product/642634/pokemon-sv-black-bolt-victini-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642634_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642634_in_200x200.jpg,FALSE,70,2025-11-27T12:09:54.554Z,2025-08-27T20:34:16.039Z,2025-11-27T12:09:54.627Z,Wx,2,,,17.21,,Near Mint,17.21,118,$17.21,18.48,5,$18.48,,,,17.21,118,$17.21,18.48,5,$18.48,,,,2025-11-27T12:09:54.554Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,68af6bc8d14a007632025aae,642461,68af37165bce97006df9f23c,SV: Black Bolt,Victini,012/086,086,Rare,Fire,80,Basic,1,,https://www.tcgplayer.com/product/642461/pokemon-sv-black-bolt-victini,https://tcgplayer-cdn.tcgplayer.com/product/642461_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642461_in_600x600.jpg,FALSE,100,2025-11-27T16:19:16.212Z,2025-08-27T20:34:16.087Z,2025-11-27T16:19:16.295Z,Wx,2,,,0.15,,Near Mint,0.15,275,$0.15,0.19,5,$0.19,,,,0.08,1233,$0.08,0.2,24,$0.20,,,,2025-11-27T16:19:16.212Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.15,275,$0.15,0.19,5,$0.19,,,,,,,,,,,,
295,68af6bc8d14a007632025ab7,642460,68af37165bce97006df9f23c,SV: Black Bolt,Amoonguss,011/086,086,Uncommon,Grass,120,Stage 1,2,,https://www.tcgplayer.com/product/642460/pokemon-sv-black-bolt-amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/642460_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642460_in_600x600.jpg,FALSE,100,2025-11-27T16:09:07.841Z,2025-08-27T20:34:16.216Z,2025-11-27T16:09:07.928Z,Rx,2,,,0.2,,Near Mint,0.2,64,$0.20,0.14,1,$0.14,,,,,,,,,,,,,2025-11-27T16:09:07.841Z,FALSE,,,,,,,,,,,,,0.07,56,$0.07,0.14,1,$0.14,,,,,,,0.2,64,$0.20,0.22,1,$0.22,,,,,,,,,,,,
296,68af6bc8d14a007632025ab4,642633,68af37165bce97006df9f23c,SV: Black Bolt,Amoonguss (Master Ball Pattern),011/086,086,Uncommon,Grass,120,Stage 1,2,,https://www.tcgplayer.com/product/642633/pokemon-sv-black-bolt-amoonguss-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642633_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642633_in_200x200.jpg,FALSE,70,2025-11-27T12:09:58.157Z,2025-08-27T20:34:16.165Z,2025-11-28T06:52:32.844Z,Rx,2,,,5.4,,Near Mint,5.4,26,$5.40,4.96,2,$4.96,,,,5.4,26,$5.40,4.96,2,$4.96,,,,2025-11-27T12:09:58.157Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,68af6bc8d14a007632025ab1,642705,68af37165bce97006df9f23c,SV: Black Bolt,Amoonguss (Poke Ball Pattern),011/086,086,Uncommon,Grass,120,Stage 1,2,,https://www.tcgplayer.com/product/642705/pokemon-sv-black-bolt-amoonguss-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642705_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642120_in_600x600.jpg,FALSE,100,2025-11-27T16:24:59.313Z,2025-08-27T20:34:16.127Z,2025-11-27T16:24:59.399Z,Rx,2,,,0.36,,Near Mint,0.36,77,$0.36,0.41,1,$0.41,,,,0.36,77,$0.36,0.41,1,$0.41,,,,2025-11-27T16:24:59.313Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,68af6bc8d14a007632025aba,642704,68af37165bce97006df9f23c,SV: Black Bolt,Foongus (Poke Ball Pattern),010/086,086,Common,Grass,50,Basic,1,,https://www.tcgplayer.com/product/642704/pokemon-sv-black-bolt-foongus-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642704_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642704_in_200x200.jpg,FALSE,70,2025-11-27T12:03:41.677Z,2025-08-27T20:34:16.256Z,2025-11-27T12:03:41.765Z,Rx,2,,,0.51,,Near Mint,0.51,62,$0.51,0.56,4,$0.56,,,,0.51,62,$0.51,0.56,4,$0.56,,,,2025-11-27T12:03:41.677Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,68af6bc8d14a007632025abd,642632,68af37165bce97006df9f23c,SV: Black Bolt,Foongus (Master Ball Pattern),010/086,086,Common,Grass,50,Basic,1,,https://www.tcgplayer.com/product/642632/pokemon-sv-black-bolt-foongus-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642632_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642632_in_200x200.jpg,FALSE,70,2025-11-27T12:10:01.957Z,2025-08-27T20:34:16.296Z,2025-11-27T12:10:02.036Z,Rx,2,,,1.55,,Near Mint,1.55,182,$1.55,1.77,16,$1.77,,,,1.55,182,$1.55,1.77,16,$1.77,,,,2025-11-27T12:10:01.957Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,68af6bc8d14a007632025ac0,642459,68af37165bce97006df9f23c,SV: Black Bolt,Foongus,010/086,086,Common,Grass,50,Basic,1,,https://www.tcgplayer.com/product/642459/pokemon-sv-black-bolt-foongus,https://tcgplayer-cdn.tcgplayer.com/product/642459_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642459_in_600x600.jpg,FALSE,100,2025-11-27T16:25:04.098Z,2025-08-27T20:34:16.339Z,2025-11-27T16:25:04.175Z,Rx,2,,,0.1,,Near Mint,0.1,253,$0.10,0.05,6,$0.05,,,,,,,,,,,,,2025-11-27T16:25:04.098Z,FALSE,,,,,,,,,,,,,0.04,495,$0.04,0.08,6,$0.08,,,,,,,0.1,253,$0.10,0.05,6,$0.05,,,,,,,,,,,,
301,68af6bc8d14a007632025ac6,642631,68af37165bce97006df9f23c,SV: Black Bolt,Karrablast (Master Ball Pattern),009/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642631/pokemon-sv-black-bolt-karrablast-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642631_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642631_in_200x200.jpg,FALSE,70,2025-11-27T12:03:45.639Z,2025-08-27T20:34:16.426Z,2025-11-28T13:58:35.767Z,Rx,2,,,2.09,,Near Mint,2.09,41,$2.09,3.45,2,$3.45,,,,2.09,41,$2.09,3.45,2,$3.45,,,,2025-11-27T12:03:45.639Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,68af6bc8d14a007632025ac9,642458,68af37165bce97006df9f23c,SV: Black Bolt,Karrablast,009/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642458/pokemon-sv-black-bolt-karrablast,https://tcgplayer-cdn.tcgplayer.com/product/642458_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642458_in_600x600.jpg,FALSE,100,2025-11-27T16:13:57.807Z,2025-08-27T20:34:16.468Z,2025-11-27T16:13:57.896Z,Rx,2,,,0.07,,Near Mint,0.07,39,$0.07,0.08,2,$0.08,,,,,,,,,,,,,2025-11-27T16:13:57.807Z,FALSE,,,,,,,,,,,,,0.05,55,$0.05,0.08,2,$0.08,,,,,,,0.07,39,$0.07,0.03,13,$0.03,,,,,,,,,,,,
303,68af6bc8d14a007632025ac3,642703,68af37165bce97006df9f23c,SV: Black Bolt,Karrablast (Poke Ball Pattern),009/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642703/pokemon-sv-black-bolt-karrablast-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642703_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/610686_in_600x600.jpg,FALSE,100,2025-11-27T16:25:07.511Z,2025-08-27T20:34:16.379Z,2025-11-27T16:25:07.594Z,Rx,2,,,0.23,,Near Mint,0.23,92,$0.23,0.35,2,$0.35,,,,0.23,92,$0.23,0.35,2,$0.35,,,,2025-11-27T16:25:07.511Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,68af6bc8d14a007632025ad2,642457,68af37165bce97006df9f23c,SV: Black Bolt,Maractus,008/086,086,Common,Grass,100,Basic,1,,https://www.tcgplayer.com/product/642457/pokemon-sv-black-bolt-maractus,https://tcgplayer-cdn.tcgplayer.com/product/642457_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642457_in_600x600.jpg,FALSE,100,2025-11-27T16:14:02.606Z,2025-08-27T20:34:16.600Z,2025-11-27T16:14:02.693Z,Rx,2,,,0.12,,Near Mint,0.12,44,$0.12,0.24,2,$0.24,,,,,,,,,,,,,2025-11-27T16:14:02.606Z,FALSE,,,,,,,,,,,,,0.04,60,$0.04,0.06,7,$0.06,,,,,,,0.12,44,$0.12,0.24,2,$0.24,,,,,,,,,,,,
305,68af6bc8d14a007632025acc,642702,68af37165bce97006df9f23c,SV: Black Bolt,Maractus (Poke Ball Pattern),008/086,086,Common,Grass,100,Basic,1,,https://www.tcgplayer.com/product/642702/pokemon-sv-black-bolt-maractus-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642702_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642702_in_200x200.jpg,FALSE,70,2025-11-27T12:08:20.084Z,2025-08-27T20:34:16.513Z,2025-11-27T12:08:20.168Z,Rx,2,,,0.43,,Near Mint,0.43,62,$0.43,0.58,1,$0.58,0.46,1,$0.46,0.43,62,$0.43,0.58,1,$0.58,0.46,1,$0.46,2025-11-27T12:08:20.084Z,FALSE,0.44,1,$0.44,0.44,1,$0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,68af6bc8d14a007632025acf,642630,68af37165bce97006df9f23c,SV: Black Bolt,Maractus (Master Ball Pattern),008/086,086,Common,Grass,100,Basic,1,,https://www.tcgplayer.com/product/642630/pokemon-sv-black-bolt-maractus-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642630_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642630_in_200x200.jpg,FALSE,70,2025-11-27T12:08:24.497Z,2025-08-27T20:34:16.559Z,2025-11-27T12:08:24.578Z,Rx,2,,,7.22,,Near Mint,7.22,30,$7.22,5.12,1,$5.12,,,,7.22,30,$7.22,5.12,1,$5.12,,,,2025-11-27T12:08:24.497Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,68af6bc8d14a007632025ad5,642701,68af37165bce97006df9f23c,SV: Black Bolt,Lilligant (Poke Ball Pattern),007/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642701/pokemon-sv-black-bolt-lilligant-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642701_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642701_in_200x200.jpg,FALSE,70,2025-11-27T12:06:05.825Z,2025-08-27T20:34:16.645Z,2025-11-27T12:06:05.910Z,Rx,2,,,0.45,,Near Mint,0.45,60,$0.45,0.56,0,$0.56,0.4,2,$0.40,0.45,60,$0.45,0.56,0,$0.56,0.4,2,$0.40,2025-11-27T12:06:05.825Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,68af6bc8d14a007632025ad8,642629,68af37165bce97006df9f23c,SV: Black Bolt,Lilligant (Master Ball Pattern),007/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642629/pokemon-sv-black-bolt-lilligant-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642629_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/478103_in_600x600.jpg,FALSE,100,2025-11-27T16:19:19.287Z,2025-08-27T20:34:16.682Z,2025-11-27T16:19:19.372Z,Rx,2,,,8.8,,Near Mint,8.8,25,$8.80,8.62,2,$8.62,,,,8.8,25,$8.80,8.62,2,$8.62,,,,2025-11-27T16:19:19.287Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,68af6bc8d14a007632025adb,642456,68af37165bce97006df9f23c,SV: Black Bolt,Lilligant,007/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642456/pokemon-sv-black-bolt-lilligant,https://tcgplayer-cdn.tcgplayer.com/product/642456_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642456_in_600x600.jpg,FALSE,100,2025-11-27T16:19:23.821Z,2025-08-27T20:34:16.725Z,2025-11-27T16:19:23.907Z,Rx,2,,,0.15,,Near Mint,0.15,41,$0.15,0.17,0,$0.17,,,,,,,,,,,,,2025-11-27T16:19:23.821Z,FALSE,,,,,,,,,,,,,0.06,82,$0.06,0.15,2,$0.15,,,,,,,0.15,41,$0.15,0.17,0,$0.17,,,,,,,,,,,,
310,68af6bc8d14a007632025ade,642700,68af37165bce97006df9f23c,SV: Black Bolt,Petilil (Poke Ball Pattern),006/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642700/pokemon-sv-black-bolt-petilil-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642700_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/610596_in_600x600.jpg,FALSE,100,2025-11-27T16:09:12.429Z,2025-08-27T20:34:16.769Z,2025-11-27T16:09:12.515Z,Rx,2,,,0.22,,Near Mint,0.22,74,$0.22,0.4,4,$0.40,,,,0.22,74,$0.22,0.4,4,$0.40,,,,2025-11-27T16:09:12.429Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,68af6bc8d14a007632025ae1,642628,68af37165bce97006df9f23c,SV: Black Bolt,Petilil (Master Ball Pattern),006/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642628/pokemon-sv-black-bolt-petilil-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642628_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642628_in_200x200.jpg,FALSE,70,2025-11-27T12:06:09.906Z,2025-08-27T20:34:16.810Z,2025-11-27T12:06:09.980Z,Rx,2,,,1.53,,Near Mint,1.53,193,$1.53,2.12,8,$2.12,,,,1.53,193,$1.53,2.12,8,$2.12,,,,2025-11-27T12:06:09.906Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,68af6bc8d14a007632025ae4,642455,68af37165bce97006df9f23c,SV: Black Bolt,Petilil,006/086,086,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/642455/pokemon-sv-black-bolt-petilil,https://tcgplayer-cdn.tcgplayer.com/product/642455_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642455_in_600x600.jpg,FALSE,100,2025-11-27T16:14:18.084Z,2025-08-27T20:34:16.849Z,2025-11-27T16:14:18.174Z,Rx,2,,,0.09,,Near Mint,0.09,276,$0.09,0.05,18,$0.05,,,,,,,,,,,,,2025-11-27T16:14:18.084Z,FALSE,,,,,,,,,,,,,0.05,575,$0.05,0.12,9,$0.12,,,,,,,0.09,276,$0.09,0.05,18,$0.05,,,,,,,,,,,,
313,68af6bc8d14a007632025aea,642627,68af37165bce97006df9f23c,SV: Black Bolt,Simisage (Master Ball Pattern),005/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642627/pokemon-sv-black-bolt-simisage-master-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642627_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642627_in_200x200.jpg,FALSE,70,2025-11-27T12:10:07.593Z,2025-08-27T20:34:16.929Z,2025-11-27T12:10:07.668Z,Rx,2,,,4.87,,Near Mint,4.87,161,$4.87,2.63,10,$2.63,2.39,1,$2.39,4.87,161,$4.87,2.63,10,$2.63,2.39,1,$2.39,2025-11-27T12:10:07.593Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,68af6bc8d14a007632025aed,642454,68af37165bce97006df9f23c,SV: Black Bolt,Simisage,005/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642454/pokemon-sv-black-bolt-simisage,https://tcgplayer-cdn.tcgplayer.com/product/642454_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642454_in_600x600.jpg,FALSE,100,2025-11-27T16:25:11.198Z,2025-08-27T20:34:16.970Z,2025-11-27T16:25:11.279Z,Rx,2,,,0.06,,Near Mint,0.06,37,$0.06,0.2,2,$0.20,,,,,,,,,,,,,2025-11-27T16:25:11.198Z,FALSE,,,,,,,,,,,,,0.06,37,$0.06,0.07,16,$0.07,,,,,,,0.11,43,$0.11,0.2,2,$0.20,,,,,,,,,,,,
315,68af6bc8d14a007632025ae7,642699,68af37165bce97006df9f23c,SV: Black Bolt,Simisage (Poke Ball Pattern),005/086,086,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/642699/pokemon-sv-black-bolt-simisage-poke-ball-pattern,https://tcgplayer-cdn.tcgplayer.com/product/642699_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642699_in_200x200.jpg,FALSE,70,2025-11-27T12:06:14.570Z,2025-08-27T20:34:16.890Z,2025-11-27T12:06:14.645Z,Rx,2,,,0.36,,Near Mint,0.36,324,$0.36,0.5,13,$0.50,,,,0.36,324,$0.36,0.5,13,$0.50,,,,2025-11-27T12:06:14.570Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
